seed,episode,agent,phase,violation,probability_positive,correct,first_action,second_action,sample_packets,forecast_error,line_search_invariant
13006,36,random,training,false,0.7648377686305875,false,1,3,2,0.36600559711436476,true
13006,36,precision_blind,training,false,0.38434065832098646,true,1,2,2,0.48294258220278996,true
13006,37,full,training,false,0.026096820223426923,true,1,2,2,0.41156433404297516,true
13006,37,factorized_replay,training,false,0.47817476316495516,true,1,2,2,0.41301847235949124,true
13006,37,random,training,false,0.02818063319954372,true,3,2,2,0.3294698069747094,true
13006,37,precision_blind,training,false,0.026325550398808205,true,1,2,2,0.41761853604898846,true
13006,38,full,training,false,0.7105237160713659,true,1,2,2,0.38618558263475367,true
13006,38,factorized_replay,training,false,0.6062249779692461,true,1,2,2,0.3872833222236751,true
13006,38,random,training,false,0.7319042231999624,true,1,3,2,0.3153500847483446,true
13006,38,precision_blind,training,false,0.7101258166577833,true,1,2,2,0.39110594429772033,true
13006,39,full,training,false,0.05164064663368385,true,3,2,2,0.413340154277383,true
13006,39,factorized_replay,training,false,0.48032324589805186,true,3,2,2,0.4148740042309074,true
13006,39,random,training,false,0.040572419994413744,true,3,2,2,0.32778011176836963,true
13006,39,precision_blind,training,false,0.12768065955901112,true,1,2,2,0.4183618586043722,true
13006,40,full,training,false,0.6536026753955124,true,3,2,2,0.4713230968285664,true
13006,40,factorized_replay,training,false,0.3229146829958569,false,3,2,2,0.47355880154115026,true
13006,40,random,training,false,0.6094162340182221,true,1,3,2,0.35969618465482966,true
13006,40,precision_blind,training,false,0.5849557291688501,true,1,2,2,0.4801223031697112,true
13006,41,full,training,false,0.7732069118593661,false,1,2,2,0.474791659964519,true
13006,41,factorized_replay,training,false,0.6274354724884099,false,1,2,2,0.4770850549854369,true
13006,41,random,training,false,0.7811776856513578,false,1,2,2,0.36024458080420274,true
13006,41,precision_blind,training,false,0.7729505294780267,false,1,2,2,0.47827002626262766,true
13006,42,full,training,false,0.04764251858410667,true,1,2,2,0.4101889869375118,true
13006,42,factorized_replay,training,false,0.483059657190834,true,1,2,2,0.41175919723838084,true
13006,42,random,training,false,0.608230439960227,false,3,1,2,0.32641003287832504,true
13006,42,precision_blind,training,false,0.04823206588120902,true,1,2,2,0.4132359479853612,true
13006,43,full,training,false,0.656650358798476,false,1,2,2,0.3850598008826088,true
13006,43,factorized_replay,training,false,0.3214648431862632,true,1,2,2,0.38618177374453877,true
13006,43,random,training,false,0.5330950835034111,false,2,3,2,0.31501062585191464,true
13006,43,precision_blind,training,false,0.6566354116835647,false,1,2,2,0.3876021550942825,true
13006,44,full,training,false,0.8089947119262778,true,3,2,2,0.40911096487520454,true
13006,44,factorized_replay,training,false,0.6397452918146324,true,3,2,2,0.4105591367509125,true
13006,44,random,training,false,0.36875349737301594,false,1,2,2,0.3281581600206324,true
13006,44,precision_blind,training,false,0.3950575150072892,false,1,2,2,0.4123442322484856,true
13006,45,full,training,false,0.6560937704200082,true,3,2,2,0.46894767806763676,true
13006,45,factorized_replay,training,false,0.3217293932902921,false,3,2,2,0.4712035928930619,true
13006,45,random,training,false,0.4910141303468622,false,1,3,2,0.36560487344066167,true
13006,45,precision_blind,training,false,0.47631490268217247,false,1,2,2,0.48019635237154606,true
13006,46,full,training,false,0.645317489473913,true,1,2,2,0.46743503527869634,true
13006,46,factorized_replay,training,false,0.32682225027193146,false,1,2,2,0.4696967570937544,true
13006,46,random,training,false,0.64074452612879,true,3,2,2,0.36368310980428314,true
13006,46,precision_blind,training,false,0.644974200315469,true,1,2,2,0.4779599032446988,true
13006,47,full,training,false,0.8103937166449592,true,1,2,2,0.4054232464068437,true
13006,47,factorized_replay,training,false,0.6402409349333857,true,1,2,2,0.40694361161151105,true
13006,47,random,training,false,0.8083572218570699,true,3,2,2,0.32936392356721883,true
13006,47,precision_blind,training,false,0.8103893597185442,true,1,2,2,0.4132274050420934,true
13006,48,full,training,false,0.654119162774498,false,1,2,2,0.38308476932526986,true
13006,48,factorized_replay,training,false,0.32267383561632623,true,1,2,2,0.3842783010631535,true
13006,48,random,training,false,0.007828864139306706,true,1,3,2,0.31630609145146416,true
13006,48,precision_blind,training,false,0.6539574103694734,false,1,2,2,0.38870183833035826,true
13006,49,full,training,false,0.7546702586043054,true,3,2,2,0.4002069062143211,true
13006,49,factorized_replay,training,false,0.6214374122205428,true,3,2,2,0.401735730499784,true
13006,49,random,training,false,0.8085531442064259,true,1,3,2,0.32748223316721153,true
13006,49,precision_blind,training,false,0.7503948602754289,true,1,2,2,0.4100378386909945,true
13006,50,full,training,false,0.007070427806512923,true,3,2,2,0.45700226901889435,true
13006,50,factorized_replay,training,false,0.4784152079011335,true,3,2,2,0.45947130055248375,true
13006,50,random,training,false,0.007059737981974788,true,3,2,2,0.3598757389559765,true
13006,50,precision_blind,training,false,0.5062342888689632,false,1,2,2,0.4709217718530753,true
13006,51,full,training,false,0.8085436366687482,true,1,2,2,0.45324487121179763,true
13006,51,factorized_replay,training,false,0.6395853632146187,true,1,2,2,0.4556850804347878,true
13006,51,random,training,false,0.8092997189288463,true,1,2,2,0.35855956509332326,true
13006,51,precision_blind,training,false,0.8084958031165895,true,2,1,2,0.47016006390985626,true
13006,52,full,training,false,0.007184947745390462,true,1,2,2,0.4017971421769775,true
13006,52,factorized_replay,training,false,0.47842798796041336,true,1,2,2,0.4034058485281427,true
13006,52,random,training,false,0.6378651448203247,false,2,3,2,0.32692713523562206,true
13006,52,precision_blind,training,false,0.007191923836850208,true,1,2,2,0.4094065904765614,true
13006,53,full,training,false,0.6562192812673039,false,2,1,2,0.380894835516627,true
13006,53,factorized_replay,training,false,0.3216720896792501,true,2,1,2,0.38216555205441693,true
13006,53,random,training,false,0.6569131757671599,false,1,2,2,0.31448967494871327,true
13006,53,precision_blind,training,false,0.6561572487019276,false,1,2,2,0.3853012397100147,true
13006,54,full,training,false,0.8099690180399874,false,3,2,2,0.39851525870482635,true
13006,54,factorized_replay,training,false,0.640090149434045,false,3,2,2,0.40011760865684876,true
13006,54,random,training,false,0.3323397741858274,true,1,3,2,0.3252601416730304,true
13006,54,precision_blind,training,false,0.3681355270830685,true,1,2,2,0.4073490847035961,true
13006,55,full,training,false,0.6572518455899624,false,3,2,2,0.4499805419898533,true
13006,55,factorized_replay,training,false,0.32117778939322583,true,3,2,2,0.4524284700736769,true
13006,55,random,training,false,0.6574399193674796,false,3,2,2,0.35696031273649403,true
13006,55,precision_blind,training,false,0.394905858098345,true,1,2,2,0.46889224807145374,true
13006,56,full,training,false,0.08599869976293728,true,1,2,2,0.45536849307485805,true
13006,56,factorized_replay,training,false,0.4877036185544813,true,1,2,2,0.45783021665314655,true
13006,56,random,training,false,0.5605791994133841,false,3,2,2,0.35863344898536553,true
13006,56,precision_blind,training,false,0.08708259661074005,true,1,2,2,0.46997996751247517,true
13006,57,full,training,false,0.6576048804217105,false,1,2,2,0.40085497060441394,true
13006,57,factorized_replay,training,false,0.321009845504076,true,1,2,2,0.40233183474905704,true
13006,57,random,training,false,0.6576540814257834,false,1,2,2,0.32523725803792397,true
13006,57,precision_blind,training,false,0.6576009116104157,false,1,2,2,0.40771776770927615,true
13006,58,full,training,true,0.009736704821950905,true,1,2,2,0.3789939887747819,true
13006,58,factorized_replay,training,true,0.4782391554738357,true,1,2,2,0.38015103383586984,true
13006,58,random,training,true,0.8099152743302936,false,3,2,2,0.313281539255991,true
13006,58,precision_blind,training,true,0.009864979677638422,true,1,2,2,0.38306838657148473,true
13006,59,full,training,false,0.008956096914176608,true,3,2,2,0.3959879143929671,true
13006,59,factorized_replay,training,false,0.4785761005190738,true,3,2,2,0.3974306592626059,true
13006,59,random,training,false,0.014993588548034899,true,1,2,2,0.3242285432527648,true
13006,59,precision_blind,training,false,0.02363745564131599,true,1,2,2,0.4048919694649012,true
13006,60,full,training,false,0.8104424276668504,true,3,2,2,0.4467997231194655,true
13006,60,factorized_replay,training,false,0.6402582630117514,true,3,2,2,0.4490176731087278,true
13006,60,random,training,false,0.8104531190349992,true,2,3,2,0.3544707933013405,true
13006,60,precision_blind,training,false,0.7040027165265139,true,1,2,2,0.466227778373545,true
13006,61,full,heldout_before,false,0.8006304599731584,true,1,2,2,0.5095268201934873,true
13006,61,factorized_replay,heldout_before,false,0.6367981071443171,true,1,2,2,0.512571182693604,true
13006,61,random,heldout_before,false,0.7187368216762572,true,3,1,2,0.392477251763359,true
13006,61,precision_blind,heldout_before,false,0.8003596416603358,true,1,2,2,0.5313191548316358,true
13006,62,full,heldout_before,false,0.8096158918169222,true,1,2,2,0.5040048144457381,true
13006,62,factorized_replay,heldout_before,false,0.6399652445617445,true,1,2,2,0.5070709639110416,true
13006,62,random,heldout_before,false,0.8099786300405083,true,1,2,2,0.39334033440301,true
13006,62,precision_blind,heldout_before,false,0.8095709129218072,true,1,2,2,0.5280261944407986,true
13006,63,full,heldout_before,false,0.039664745413095975,true,1,2,2,0.49983516827661073,true
13006,63,factorized_replay,heldout_before,false,0.4821938673271216,true,1,2,2,0.502881388239847,true
13006,63,random,heldout_before,false,0.030242478719933668,true,1,2,2,0.39176075916700415,true
13006,63,precision_blind,heldout_before,false,0.04069677515670811,true,1,2,2,0.5255544101691003,true
13006,64,full,heldout_before,false,0.62736425651783,false,1,2,2,0.4992996185183134,true
13006,64,factorized_replay,heldout_before,false,0.33496119555652326,true,1,2,2,0.5022277875719279,true
13006,64,random,heldout_before,false,0.3649386021110136,true,3,1,2,0.39113114544114896,true
13006,64,precision_blind,heldout_before,false,0.3736051473855623,true,1,3,2,0.5243053514935181,true
13006,65,full,heldout_before,false,0.7097721821659366,true,1,2,2,0.49133528158008344,true
13006,65,factorized_replay,heldout_before,false,0.6077121180806707,true,1,2,2,0.49437461863053705,true
13006,65,random,heldout_before,false,0.695174216592892,true,2,3,2,0.38770046372870604,true
13006,65,precision_blind,heldout_before,false,0.7089403030832604,true,1,2,2,0.5175004699894873,true
13006,66,full,heldout_before,true,0.8055679900759289,true,1,2,2,0.4944778625798509,true
13006,66,factorized_replay,heldout_before,true,0.6385324135296673,true,1,2,2,0.49763678132795564,true
13006,66,random,heldout_before,true,0.8071478739271255,true,2,1,2,0.3855036639610284,true
13006,66,precision_blind,heldout_before,true,0.8053007774028357,true,1,2,2,0.5192654924196523,true
13006,67,full,heldout_before,false,0.40385785737303725,true,1,2,2,0.4868389935401372,true
13006,67,factorized_replay,heldout_before,false,0.5362475687719463,false,1,2,2,0.48998412916102546,true
13006,67,random,heldout_before,false,0.38743626290430316,true,1,2,2,0.38254423869126825,true
13006,67,precision_blind,heldout_before,false,0.40575398847365624,true,1,2,2,0.5149140692707376,true
13006,68,full,heldout_before,false,0.2593256187865746,true,1,2,2,0.48861902111087496,true
13006,68,factorized_replay,heldout_before,false,0.5115328690425126,false,1,2,2,0.491592345659358,true
13006,68,random,heldout_before,false,0.4409039698694691,true,2,3,2,0.3834591460935116,true
13006,68,precision_blind,heldout_before,false,0.2626968669752033,true,1,2,2,0.5160821445806923,true
13006,69,full,heldout_before,false,0.6575995376313183,true,1,2,2,0.4863500650533482,true
13006,69,factorized_replay,heldout_before,false,0.3210120433803599,false,1,2,2,0.4890624651177071,true
13006,69,random,heldout_before,false,0.6257449588395397,true,1,3,2,0.3809884794200523,true
13006,69,precision_blind,heldout_before,false,0.6575955004110497,true,1,2,2,0.5145483798062249,true
13006,70,full,heldout_before,false,0.6381757153904424,true,1,2,2,0.48497129793872007,true
13006,70,factorized_replay,heldout_before,false,0.33010631024730597,false,1,2,2,0.4876622315234222,true
13006,70,random,heldout_before,false,0.642734224695829,true,2,1,2,0.3767421802960743,true
13006,70,precision_blind,heldout_before,false,0.6374766221757708,true,1,2,2,0.5127727937913305,true
13006,71,full,heldout_before,false,0.6576787290455954,true,1,2,2,0.48414485610855784,true
13006,71,factorized_replay,heldout_before,false,0.3209745637490898,false,1,2,2,0.48692928104998306,true
13006,71,random,heldout_before,false,0.616648429002474,true,3,2,2,0.3763878484409767,true
13006,71,precision_blind,heldout_before,false,0.65767772997641,true,1,2,2,0.5121019234674087,true
13006,72,full,heldout_before,false,0.05656749984794179,true,1,2,2,0.48409314891955324,true
13006,72,factorized_replay,heldout_before,false,0.4721587098732153,true,1,2,2,0.4868699854290939,true
13006,72,random,heldout_before,false,0.5953712357072263,false,1,3,2,0.37363178500226474,true
13006,72,precision_blind,heldout_before,false,0.05837456107738866,true,1,2,2,0.5120611997026432,true
13006,73,full,heldout_before,false,0.6563386876523672,false,1,2,2,0.4835738908849492,true
13006,73,factorized_replay,heldout_before,false,0.3216127414534378,true,1,2,2,0.4862033190387723,true
13006,73,random,heldout_before,false,0.17684771760961837,true,3,1,2,0.37360879634560784,true
13006,73,precision_blind,heldout_before,false,0.6562345765597567,false,1,2,2,0.5118477121043886,true
13006,74,full,heldout_before,false,0.6572740423237402,true,1,2,2,0.48244385624077085,true
13006,74,factorized_replay,heldout_before,false,0.3211671016055277,false,1,2,2,0.48507854097925185,true
13006,74,random,heldout_before,false,0.5354844493302084,true,1,3,2,0.37521355780691185,true
13006,74,precision_blind,heldout_before,false,0.6572420019481011,true,1,2,2,0.5113157904295437,true
13006,75,full,heldout_before,false,0.807565464549889,true,1,2,2,0.485175088733366,true
13006,75,factorized_replay,heldout_before,false,0.6392412550576836,true,1,2,2,0.48781703656621594,true
13006,75,random,heldout_before,false,0.6821474124340899,true,1,3,2,0.3739553644897559,true
13006,75,precision_blind,heldout_before,false,0.8074145285339395,true,1,2,2,0.5128271197115335,true
13006,76,full,heldout_before,false,0.6576832789576156,true,1,2,2,0.48580811715334815,true
13006,76,factorized_replay,heldout_before,false,0.32097238839232767,false,1,2,2,0.48845652481389973,true
13006,76,random,heldout_before,false,0.6346882094314252,true,3,2,2,0.3742635684481125,true
13006,76,precision_blind,heldout_before,false,0.6576829233674382,true,1,2,2,0.5128440200028416,true
