position,seed,history_length,ordinary_slice_count,overwhelming_slice_count,high_control_slice_count,low_control_slice_count,integrated_broadcast_slice_count,collapsed_broadcast_slice_count,profile_signature,q_T,q_D,q_P,m0,log_joint_T,log_joint_D,log_joint_P,log_likelihood_T,log_likelihood_D,log_likelihood_P,first_P_selection_time,first_qP_0_60_crossing_time,final_runner_up,cumulative_P_runner_up_log_BF,post_selection_log_BF,pre_and_selection_log_BF,stratum,eligible,retained,reason,state_sha256,reload_sha256,rehash_ok,released_block_authorization,cumulative_moderate,cumulative_strong,cumulative_very_strong,retained_moderate,retained_strong,retained_very_strong,q_P_ECDF,m0_ECDF
3162,823162,8,6,2,2,6,4,4,L8-O2-LC6-CB4,0.0010206441366999882,0.00011338424679352051,0.9988659716165066,6.8861866725534835,-18.873576646591477,-21.070983395643,-11.987389974037995,-18.180429466031534,-19.68468903452311,-10.601095612918105,2,2,T,7.579333853113429,6.0154248520459515,1.5639090010674779,,0,0,above_nonsaturation_range,e62cbca5f42eb337404e703977bf0b20113a610e450290ff23bf31dd61dc98e2,e62cbca5f42eb337404e703977bf0b20113a610e450290ff23bf31dd61dc98e2,1,820001:825504,80,156,290,40,40,40,0.423328488372093,0.4100654069767442
3163,823163,10,8,2,3,7,5,5,L10-O2-LC7-CB5,0.0019573989543634146,0.0021103158416386674,0.9959322852039978,6.156841644264162,-22.48390699214594,-22.40868589569244,-16.251844251428277,-21.790759811585996,-21.02239153457255,-14.865549890308387,5,5,D,6.156841644264163,4.729265968378873,1.42757567588529,,0,0,above_nonsaturation_range,4108b99c2f86abc9a3d1481a19ae16ee5723d9eacc836c91a6757de8769bf761,4108b99c2f86abc9a3d1481a19ae16ee5723d9eacc836c91a6757de8769bf761,1,820001:825504,80,156,290,40,40,40,0.3390261627906977,0.36500726744186046
3164,823164,12,9,3,3,9,6,6,L12-O3-LC9-CB6,1.123236648699688e-05,4.3117110983246685e-06,0.9999844559224146,11.396695538186663,-29.965969587683958,-30.923434231361927,-18.5692740494973,-29.272822407124014,-29.537139870242036,-17.182979688377408,1,2,T,12.089842718746608,10.973270555341385,1.116572163405222,,0,0,above_nonsaturation_range,7a7069557918f49e5c156ab4330230a74cc081438670b7e2ec1611494777e4dd,7a7069557918f49e5c156ab4330230a74cc081438670b7e2ec1611494777e4dd,1,820001:825504,80,156,290,40,40,40,0.6615188953488372,0.6615188953488372
3165,823165,16,12,4,4,12,8,8,L16-O4-LC12-CB8,0.0002765223582092044,4.145350820213071e-05,0.9996820241335885,8.192900852323435,-34.76766027916814,-36.66537944341437,-26.574759426844704,-34.07451309860819,-35.279085082294486,-25.188465065724813,2,7,T,8.88604803288338,7.61954699781852,1.266501035064861,,0,0,above_nonsaturation_range,130759fd13427965ca0775180724bc9c57e5b59b4302cb2d199474e1a4830967,130759fd13427965ca0775180724bc9c57e5b59b4302cb2d199474e1a4830967,1,820001:825504,80,156,290,40,40,40,0.5041787790697675,0.49164244186046513
3166,823166,20,15,5,5,15,10,10,L20-O5-LC15-CB10,1.1897254756512049e-06,1.560421979072851e-07,0.9999986542323265,13.641786624415998,-43.78752043173497,-45.81887182841995,-30.145733807318962,-43.09437325117502,-44.432577467300064,-28.75943944619907,1,1,T,14.334933804975945,12.015251017078565,2.3196827878973805,,0,0,above_nonsaturation_range,1a68aec1c989b55ba730dd89e12f6b434063495757050b7f0a0cd568ada004e3,1a68aec1c989b55ba730dd89e12f6b434063495757050b7f0a0cd568ada004e3,1,820001:825504,80,156,290,40,40,40,0.7498183139534884,0.7452761627906976
3167,823167,24,18,6,6,18,12,12,L24-O6-LC18-CB12,7.779886747926556e-08,8.139711833359732e-08,0.9999998408040142,16.323925806675717,-53.83016426165451,-53.78495126483643,-37.46102545816071,-53.13701708109456,-52.39865690371654,-36.074731097040825,1,2,D,16.323925806675717,15.013413148575802,1.310512658099915,,0,0,above_nonsaturation_range,8b28ee226250c8be79c1ce16d9039bf133422a10398c2829b1c42c1ec8f710be,8b28ee226250c8be79c1ce16d9039bf133422a10398c2829b1c42c1ec8f710be,1,820001:825504,80,156,290,40,40,40,0.8163154069767442,0.8244912790697675
3168,823168,4,3,1,1,3,2,2,L4-O1-LC3-CB2,0.0021360175892270418,0.0007241478398264751,0.9971398345709466,6.145947859743037,-10.818289430317902,-11.899992294825577,-4.672341570574866,-10.125142249757957,-10.513697933705686,-3.286047209454975,1,2,T,6.839095040302983,5.722522876897761,1.116572163405222,,0,0,above_nonsaturation_range,8242172f14957b2e23af07141d4acfd2a3129bfadf3d994fa3756ef5737541b3,8242172f14957b2e23af07141d4acfd2a3129bfadf3d994fa3756ef5737541b3,1,820001:825504,80,156,290,40,40,40,0.36755087209302323,0.36428052325581395
3169,823169,6,4,2,1,5,3,3,L6-O2-LC5-CB3,0.015118828038197373,0.0121114787593819,0.9727696932024208,4.164206499488965,-14.269030175882277,-14.4908173722169,-10.104823676393314,-13.575882995322331,-13.10452301109701,-8.718529315273424,4,4,T,4.85735368004891,3.23005426840873,1.6272994116401802,very_strong,1,0,eligible_after_stratum_quota,fe0b9f9dbe510a17d5ab747989ca83ac374dba65a8728ccf3d1aa0aad6e6faad,fe0b9f9dbe510a17d5ab747989ca83ac374dba65a8728ccf3d1aa0aad6e6faad,1,820001:825504,80,156,291,40,40,40,0.21057412790697674,0.22292877906976744
3170,823170,8,6,2,2,6,4,4,L8-O2-LC6-CB4,0.01693872065488326,0.0038666627774204976,0.9791946165676964,4.057128249728569,-17.61109012715283,-19.088300487776777,-13.553961877424264,-16.917942946592888,-17.702006126656887,-12.167667516304373,1,1,T,4.7502754302885135,2.430592642391133,2.3196827878973805,very_strong,1,0,eligible_after_stratum_quota,3aa16be5c8083206f71ece241361b792b889ffc77809a011661cd5f87a6aba1c,3aa16be5c8083206f71ece241361b792b889ffc77809a011661cd5f87a6aba1c,1,820001:825504,80,156,292,40,40,40,0.22565406976744187,0.21656976744186046
3171,823171,10,8,2,3,7,5,5,L10-O2-LC7-CB5,0.00047220008590122134,8.238402689680625e-05,0.9994454158872019,7.657553013444401,-22.398730817266255,-24.144742054050003,-14.741177803821856,-21.70558363670631,-22.758447692930112,-13.354883442701965,4,4,T,8.350700194004347,5.536340183534433,2.8143600104699136,,0,0,above_nonsaturation_range,55af8913fe9018e23ef299c1086701560cc9772d1762820184f2ab748bdee9aa,55af8913fe9018e23ef299c1086701560cc9772d1762820184f2ab748bdee9aa,1,820001:825504,80,156,292,40,40,40,0.4680232558139535,0.4602107558139535
3172,823172,12,9,3,3,9,6,6,L12-O3-LC9-CB6,0.00012008094757893887,2.167055464741456e-05,0.9998582484977736,9.027202717889946,-27.69760071010923,-29.4098123782392,-18.670397992219282,-27.004453529549288,-28.023518017119308,-17.28410363109939,1,2,T,9.720349898449893,8.952775373257273,0.7675745251926198,,0,0,above_nonsaturation_range,09c855e89000a84b705fb038c35f856c20f59a30d19d3c0c269dbcddd79287c2,09c855e89000a84b705fb038c35f856c20f59a30d19d3c0c269dbcddd79287c2,1,820001:825504,80,156,292,40,40,40,0.5537790697674418,0.5416061046511628
3173,823173,16,12,4,4,12,8,8,L16-O4-LC12-CB8,1.0714116187775553e-05,3.536650475372107e-06,0.9999857492333367,11.443934165214529,-36.33704885969226,-37.445430915749355,-24.89311469447772,-35.64390167913231,-36.05913655462947,-23.50682033335783,1,5,T,12.137081345774474,11.226709865263125,0.9103714805113496,,0,0,above_nonsaturation_range,2bb8b402b20c2beb836b01a76ca63d05c1cc7742c601413d0ae2c12dfca67793,2bb8b402b20c2beb836b01a76ca63d05c1cc7742c601413d0ae2c12dfca67793,1,820001:825504,80,156,292,40,40,40,0.6647892441860465,0.6631540697674418
3174,823174,20,15,5,5,15,10,10,L20-O5-LC15-CB10,2.1455292154598488e-09,5.171247132788901e-10,0.999999997337346,19.95987959184017,-47.325092609514144,-48.74795006061068,-27.365213017673966,-46.6319454289542,-47.36165569949079,-25.978918656554075,1,1,T,20.653026772400118,18.333343984502736,2.3196827878973805,,0,0,above_nonsaturation_range,9fdfebf999dd7956badf3e6195d6c0cbe985db7dc2d5b68294338fd7ede12c53,9fdfebf999dd7956badf3e6195d6c0cbe985db7dc2d5b68294338fd7ede12c53,1,820001:825504,80,156,292,40,40,40,0.9113372093023255,0.9084302325581395
3175,823175,24,18,6,6,18,12,12,L24-O6-LC18-CB12,4.346018783515111e-05,4.2201336645871825e-06,0.9999523196785003,10.043617579663362,-53.015288964199215,-55.34726745942279,-42.971671384535846,-52.32214178363927,-53.9609730983029,-41.58537702341596,1,2,T,10.736764760223307,9.274887049978878,1.4618777102444311,,0,0,above_nonsaturation_range,3a3bfd147219ebdfe84fb1796795d424052fc753cf186ca46fbb9424fd1ce5f7,3a3bfd147219ebdfe84fb1796795d424052fc753cf186ca46fbb9424fd1ce5f7,1,820001:825504,80,156,292,40,40,40,0.6088299418604651,0.5992005813953488
3176,823176,4,3,1,1,3,2,2,L4-O1-LC3-CB2,0.008021599045013164,0.0021864745659453616,0.9897919263890415,4.815356961498437,-10.446865905274167,-11.746713229960678,-5.6315089437757315,-9.753718724714222,-10.360418868840787,-4.245214582655841,1,2,T,5.508504142058382,4.391931978653161,1.116572163405222,,0,0,above_nonsaturation_range,113fc86e12043e524dc413729d423b351ca76726b22ad237a90befd3120a394f,113fc86e12043e524dc413729d423b351ca76726b22ad237a90befd3120a394f,1,820001:825504,80,156,292,40,40,40,0.2774345930232558,0.26853197674418605
3177,823177,6,4,2,1,5,3,3,L6-O2-LC5-CB3,0.038550496745683914,0.009162157384332433,0.9522873458699836,3.206897837468847,-13.412845456584144,-14.849732768998969,-10.205947619115298,-12.719698276024198,-13.463438407879078,-8.819653257995407,2,2,T,3.900045018028792,1.6029530847193314,2.297091933309461,very_strong,1,0,eligible_after_stratum_quota,cf19137664b2080e1b8204fb2599066c66c0ebf3ee9f0ced2624c20e92a47d7a,cf19137664b2080e1b8204fb2599066c66c0ebf3ee9f0ced2624c20e92a47d7a,1,820001:825504,80,156,293,40,40,40,0.1764171511627907,0.16842296511627908
3178,823178,8,6,2,2,6,4,4,L8-O2-LC6-CB4,0.00021280480355976772,8.184799490511655e-05,0.9997053472015351,8.454840531415215,-20.16195296318683,-21.117464487190237,-11.707112431771616,-19.468805782626887,-19.731170126070346,-10.320818070651725,1,1,T,9.14798771197516,6.828304924077781,2.3196827878973805,,0,0,above_nonsaturation_range,fb639ca66e8c63e153d489d06806421d64f86cfb190133367c4034a33c42168c,fb639ca66e8c63e153d489d06806421d64f86cfb190133367c4034a33c42168c,1,820001:825504,80,156,293,40,40,40,0.506359011627907,0.5087209302325582
3179,823179,10,8,2,3,7,5,5,L10-O2-LC7-CB5,0.25335851465892045,0.032480822643907815,0.7141606626971717,1.0363024151681934,-19.531977442206717,-21.586133139169302,-18.495675027038523,-18.838830261646773,-20.19983877804941,-17.109380665918632,10,10,T,1.7294495957281397,0.0,1.7294495957281397,moderate,1,0,eligible_after_stratum_quota,5682f40d33c44009d390edcdf2115c8a71878d8deeabf0463b98168f81db6048,5682f40d33c44009d390edcdf2115c8a71878d8deeabf0463b98168f81db6048,1,820001:825504,81,156,293,40,40,40,0.07212936046511628,0.06413517441860465
3180,823180,12,9,3,3,9,6,6,L12-O3-LC9-CB6,1.3153978386329836e-06,3.00399245948846e-07,0.9999983842029154,13.541369783407418,-29.608769626815587,-31.085551654826332,-16.06739984340817,-28.915622446255643,-29.69925729370644,-14.681105482288281,1,3,T,14.234516963967364,13.466942438774744,0.7675745251926198,,0,0,above_nonsaturation_range,52b608c9ad4c4563ace20dc321cbe00c4c1587c95f4efbd520182965035197e9,52b608c9ad4c4563ace20dc321cbe00c4c1587c95f4efbd520182965035197e9,1,820001:825504,81,156,293,40,40,40,0.7443677325581395,0.7412790697674418
3181,823181,16,12,4,4,12,8,8,L16-O4-LC12-CB8,1.689570661068194e-06,1.8037054978169247e-06,0.9999965067238411,13.225663905915399,-37.80851939569183,-37.74315068687965,-24.51748678096425,-37.115372215131885,-36.356856325759765,-23.13119241984436,3,5,D,13.225663905915399,12.105249311098367,1.1204145948170317,,0,0,above_nonsaturation_range,ea31a7dbb01935114bca31e8b5d88013baa82518655f78427a48912d2080c4e1,ea31a7dbb01935114bca31e8b5d88013baa82518655f78427a48912d2080c4e1,1,820001:825504,81,156,293,40,40,40,0.7194767441860465,0.7301962209302325
3182,823182,20,15,5,5,15,10,10,L20-O5-LC15-CB10,8.354463460753248e-05,1.7126589593593283e-05,0.9998993287757989,9.390028846436508,-43.18913593425016,-44.773884766661986,-33.799107087813645,-42.49598875369021,-43.3875904055421,-32.41281272669376,1,1,T,10.083176026996451,7.763493239099072,2.3196827878973805,,0,0,above_nonsaturation_range,3237dc8090b08747b76750e00a7c39fd7715ae1f4bc16c57bb8a63b78f3b7ff3,3237dc8090b08747b76750e00a7c39fd7715ae1f4bc16c57bb8a63b78f3b7ff3,1,820001:825504,81,156,293,40,40,40,0.5723110465116279,0.5643168604651163
3183,823183,24,18,6,6,18,12,12,L24-O6-LC18-CB12,2.4121733455769804e-06,2.463699940156835e-07,0.9999973414566603,12.93497975515102,-52.11107804229245,-54.39252701883084,-39.17609828714142,-51.4179308617325,-53.00623265771095,-37.789803926021534,3,3,T,13.628126935710965,12.102858814893832,1.5252681208171333,,0,0,above_nonsaturation_range,3ed59e34f00921e3f878ee53394e654eca322feac1fcac65134bbeef414fac92,3ed59e34f00921e3f878ee53394e654eca322feac1fcac65134bbeef414fac92,1,820001:825504,81,156,293,40,40,40,0.7289244186046512,0.7212936046511628
3184,823184,4,3,1,1,3,2,2,L4-O1-LC3-CB2,0.020818047292350685,0.01698683324624642,0.9621951194614029,3.8333969881865664,-10.655849921835099,-10.859231661592712,-6.822452933648532,-9.962702741275153,-9.472937300472822,-5.436158572528641,2,3,T,4.526544168746512,3.7815604981418116,0.7449836706047004,very_strong,1,0,eligible_after_stratum_quota,f3187da1843a0a9cca8875ce0042b20b1358003bc324c66177f9aac3b6a6cb54,f3187da1843a0a9cca8875ce0042b20b1358003bc324c66177f9aac3b6a6cb54,1,820001:825504,81,156,294,40,40,40,0.1900436046511628,0.2058502906976744
3185,823185,6,4,2,1,5,3,3,L6-O2-LC5-CB3,0.000777460538542703,0.0003489429996071841,0.99887359646185,7.158350631077433,-15.472230317597946,-16.273354622121698,-8.313879686520513,-14.779083137038,-14.887060261001807,-6.9275853254006226,1,2,T,7.85149781163738,6.941126331126029,0.9103714805113496,,0,0,above_nonsaturation_range,aec8b5815042dfdfe9052752302f2fab5bfe0f73a76ae32ef493b09989907f19,aec8b5815042dfdfe9052752302f2fab5bfe0f73a76ae32ef493b09989907f19,1,820001:825504,81,156,294,40,40,40,0.4242369186046512,0.4258720930232558
3186,823186,8,6,2,2,6,4,4,L8-O2-LC6-CB4,0.013913362014593303,0.0032428713169989657,0.9828437666684077,4.257600497883679,-19.840827337926,-21.29721786602421,-15.583226840042324,-19.147680157366057,-19.910923504904318,-14.196932478922433,2,2,T,4.950747678443625,3.3868386773761463,1.5639090010674779,,0,0,above_nonsaturation_range,7c35684bdb7aa280873e553606ef37a1d4c1c43676f093943ddb2344f3358c24,7c35684bdb7aa280873e553606ef37a1d4c1c43676f093943ddb2344f3358c24,1,820001:825504,81,156,294,40,40,40,0.23982558139534885,0.2291061046511628
3187,823187,10,8,2,3,7,5,5,L10-O2-LC7-CB5,2.493189122423574e-06,1.1377965710709535e-06,0.9999963690143064,12.9019442639266,-25.93106790881014,-26.71553701217397,-13.02912364488354,-25.237920728250195,-25.32924265105408,-11.64282928376365,1,3,T,13.595091444486545,12.133213734242114,1.4618777102444311,,0,0,above_nonsaturation_range,cdd724524576d1b096a1509ebecbbe2f41b989ffabcde0966577a894d9174fc8,cdd724524576d1b096a1509ebecbbe2f41b989ffabcde0966577a894d9174fc8,1,820001:825504,81,156,294,40,40,40,0.7189316860465116,0.7198401162790697
3188,823188,12,9,3,3,9,6,6,L12-O3-LC9-CB6,1.0389842420474123e-05,3.648804946818718e-06,0.9999859613526327,11.474667880682864,-27.91932659631501,-28.96575553269756,-16.444658715632148,-27.226179415755066,-27.57946117157767,-15.058364354512257,1,2,T,12.167815061242809,11.051242897837588,1.116572163405222,,0,0,above_nonsaturation_range,acf510af8a8e229b2a1c0146ff934bd3139f5ed85e594d322a3f98fc8c98ed95,acf510af8a8e229b2a1c0146ff934bd3139f5ed85e594d322a3f98fc8c98ed95,1,820001:825504,81,156,294,40,40,40,0.6653343023255814,0.6647892441860465
3189,823189,16,12,4,4,12,8,8,L16-O4-LC12-CB8,1.4997395705259327e-06,9.976148433830456e-07,0.9999975026455861,13.410216587221592,-37.53649560970314,-37.94417508872242,-24.126279022481548,-36.84334842914319,-36.55788072760253,-22.739984661361657,1,1,T,14.103363767781538,12.162401389025588,1.9409623787559493,,0,0,above_nonsaturation_range,23ac82d19aad820c17eefcf4a48265e89beffae18c64d489d5d4b163bc907e93,23ac82d19aad820c17eefcf4a48265e89beffae18c64d489d5d4b163bc907e93,1,820001:825504,81,156,294,40,40,40,0.7298328488372093,0.7363735465116279
3190,823190,20,15,5,5,15,10,10,L20-O5-LC15-CB10,5.4673205488721235e-06,6.06610940040789e-07,0.9999939260685111,12.116715832406753,-44.36269288710434,-46.561349187586075,-32.24597705469758,-43.66954570654439,-45.17505482646619,-30.859682693577692,3,7,T,12.809863012966698,12.092935081837869,0.7169279311288304,,0,0,above_nonsaturation_range,989b53c1dd76e5ef718fcd0552544fdb613baeedcaaf3c02f6ab47b7fca36380,989b53c1dd76e5ef718fcd0552544fdb613baeedcaaf3c02f6ab47b7fca36380,1,820001:825504,81,156,294,40,40,40,0.7022165697674418,0.6918604651162791
3191,823191,24,18,6,6,18,12,12,L24-O6-LC18-CB12,6.088696719578603e-10,3.7381062786950016e-10,0.9999999990173197,21.219416873491223,-57.05935268381772,-57.54720759868745,-35.839935810326494,-56.366205503257774,-56.16091323756756,-34.45364144920661,1,3,T,21.912564054051167,20.450686343806737,1.4618777102444311,,0,0,above_nonsaturation_range,cfb4fbfb2e15f0c96d90a7eda2273b9771449ad1c46cdac5ba2970bb3742cc5d,cfb4fbfb2e15f0c96d90a7eda2273b9771449ad1c46cdac5ba2970bb3742cc5d,1,820001:825504,81,156,294,40,40,40,0.9331395348837209,0.9358648255813954
3192,823192,4,3,1,1,3,2,2,L4-O1-LC3-CB2,0.6587263141332346,0.30181007443414287,0.03946361143262267,-2.8149291256736824,-7.025594785766675,-7.806105002264055,-9.840523911440357,-6.332447605206729,-6.419810641144164,-8.454229550320466,,,T,-2.121781945113737,0.0,-2.121781945113737,,0,0,below_formed_range,721cd3eb41eaf2aabe37c1ba694fdcbca1746909c98093468e99c3c6a9aa11c8,721cd3eb41eaf2aabe37c1ba694fdcbca1746909c98093468e99c3c6a9aa11c8,1,820001:825504,81,156,294,40,40,40,0.005450581395348837,0.005450581395348837
3193,823193,6,4,2,1,5,3,3,L6-O2-LC5-CB3,0.0562375301650163,0.010344015064094523,0.9334184547708891,2.809269274323516,-13.50177502316861,-15.194951255941104,-10.692505748845095,-12.808627842608665,-13.808656894821214,-9.306211387725204,1,1,T,3.5024164548834613,1.561454076127512,1.9409623787559493,very_strong,1,0,eligible_after_stratum_quota,cb44a8c8734442abf4f0aa6926cf70a0e6f2904597b22a281fd00969791ba8e9,cb44a8c8734442abf4f0aa6926cf70a0e6f2904597b22a281fd00969791ba8e9,1,820001:825504,81,156,295,40,40,40,0.1542514534883721,0.14425872093023256
3194,823194,8,6,2,2,6,4,4,L8-O2-LC6-CB4,0.0012261021103665394,0.00041296756566423353,0.9983609303239692,6.702274743104436,-19.48362737705763,-20.571853721120647,-12.781352633953194,-18.790480196497686,-19.185559360000756,-11.395058272833303,5,5,T,7.395421923664381,5.2010055124376,2.194416411226781,,0,0,above_nonsaturation_range,0e8608980f9c09a876c6700a9d7155f69102f857e6893f479511e998fb2d51f9,0e8608980f9c09a876c6700a9d7155f69102f857e6893f479511e998fb2d51f9,1,820001:825504,81,156,295,40,40,40,0.4015261627906977,0.39480377906976744
3195,823195,10,8,2,3,7,5,5,L10-O2-LC7-CB5,0.0002274932456670179,1.8574175529732546e-05,0.9997539325788033,8.388143911689001,-22.77015434230999,-25.27550268728287,-14.382010430620987,-22.077007161750046,-23.88920832616298,-12.995716069501096,2,4,T,9.081291092248946,7.833432116843894,1.2478589754050526,,0,0,above_nonsaturation_range,aaa05122d0aecd4d256d4f36c6c007c697a9f4985ea8c0139ffcf3c3a5f7070c,aaa05122d0aecd4d256d4f36c6c007c697a9f4985ea8c0139ffcf3c3a5f7070c,1,820001:825504,81,156,295,40,40,40,0.5207122093023255,0.5052688953488372
3196,823196,12,9,3,3,9,6,6,L12-O3-LC9-CB6,5.453124122781881e-05,4.749697189070304e-05,0.9998979717868814,9.816634753574348,-28.034145960056183,-28.17225377168867,-18.217511206481838,-27.34099877949624,-26.78595941056878,-16.831216845361947,1,1,T,10.509781934134296,8.711616510697075,1.7981654234372195,,0,0,above_nonsaturation_range,181a892840bbf3be59c896c24e8ebf696fadd70d61afbf31544f1d7b55eaeb70,181a892840bbf3be59c896c24e8ebf696fadd70d61afbf31544f1d7b55eaeb70,1,820001:825504,81,156,295,40,40,40,0.571765988372093,0.5863008720930233
3197,823197,16,12,4,4,12,8,8,L16-O4-LC12-CB8,5.497882335516497e-07,1.4309840928715092e-07,0.9999993071133572,14.41373196988215,-37.144417373737994,-38.49041797750733,-22.730685403855837,-36.45127019317805,-37.10412361638744,-21.344391042735946,1,1,T,15.106879150442095,13.165916771686145,1.9409623787559493,,0,0,above_nonsaturation_range,2e04c5eddab0d699d137903757fd795dfcea7ff8ba7614013c4a7ef17be7a66f,2e04c5eddab0d699d137903757fd795dfcea7ff8ba7614013c4a7ef17be7a66f,1,820001:825504,81,156,295,40,40,40,0.7725290697674418,0.768531976744186
3198,823198,20,15,5,5,15,10,10,L20-O5-LC15-CB10,2.9702310421508563e-10,9.518822091932581e-11,0.9999999996077886,21.93721118778929,-48.88924610380297,-50.027199827246875,-26.95203491601367,-48.19609892324302,-48.64090546612699,-25.56574055489378,1,1,T,22.630358368349235,20.310675580451857,2.3196827878973805,,0,0,above_nonsaturation_range,1397d2255052865bac46d506131c5c06d519799b3cfca3abc63603c769c6298a,1397d2255052865bac46d506131c5c06d519799b3cfca3abc63603c769c6298a,1,820001:825504,81,156,295,40,40,40,0.9453125,0.9464026162790697
3199,823199,24,18,6,6,18,12,12,L24-O6-LC18-CB12,2.9191181767358396e-05,1.8408162021844454e-06,0.9999689680020304,10.441612856088566,-51.676614747820956,-54.44027235580872,-41.23500189173239,-50.98346756726101,-53.053977994688836,-39.8487075306125,3,3,T,11.134760036648512,9.609491915831377,1.525268120817133,,0,0,above_nonsaturation_range,8198f0cdc41324a52ce338627cc99be673bbf87f3b27675b290776be3818a36f,8198f0cdc41324a52ce338627cc99be673bbf87f3b27675b290776be3818a36f,1,820001:825504,81,156,295,40,40,40,0.6344476744186046,0.6193677325581395
