seed,length,acute_count,acute_widths,control_level,action_dependence,low_control_fraction,chronic_profile,scheduled_dose,available_formation_margin,available_formed,available_final_persistent_probability,available_max_step_change,available_realized_avoidance_mediator,available_avoidance_rate,available_realized_event_fraction,replay_formation_margin,replay_formed,replay_final_persistent_probability,replay_max_step_change,replay_realized_avoidance_mediator,replay_avoidance_rate,replay_realized_event_fraction
809404,90,2,2|1,3,0.5,0.5,bursty-moderate,0.2111111111111111,-5.7662018295765085,0,0.2263650154663478,0.06407778575557588,0.07777777777777778,0.25555555555555554,0.16666666666666666,-5.608692414213337,0,0.2155683463119761,0.07050023342762246,0.0,0.0,0.2111111111111111
809405,90,2,2|2,4,0.75,0.25,steady-low,0.12222222222222222,3.263238268943997,1,0.9261003262748024,0.04958876427848491,0.13333333333333333,0.45555555555555555,0.12222222222222222,-7.736096123088618,0,0.2193382628698364,0.049365449816651696,0.0,0.0,0.12222222222222222
809406,90,2,3|1,4,0.75,0.25,none,0.044444444444444446,-3.803447074366585,0,0.3285425737872518,0.05575397964407025,0.044444444444444446,0.2222222222222222,0.044444444444444446,-3.9848635168692654,0,0.3350452888244,0.06675338871225273,0.0,0.0,0.044444444444444446
809407,120,2,1|3,4,0.75,0.25,none,0.03333333333333333,-9.868839061152302,0,0.22572059562551844,0.05808432997523444,0.025,0.10833333333333334,0.03333333333333333,-9.985339862836138,0,0.21175044069839632,0.057090521169531616,0.0,0.0,0.03333333333333333
809408,120,2,2|1,4,0.75,0.25,none,0.025,-8.7044391107258,0,0.29426910970148584,0.06557547999019853,0.016666666666666666,0.15833333333333333,0.025,-8.812410166186739,0,0.3108360637346838,0.06103247807674089,0.0,0.0,0.025
809409,60,2,3|3,4,0.75,0.25,none,0.1,-4.198882468867997,0,0.31897972881258607,0.05256009413116314,0.15,0.26666666666666666,0.1,-4.824613872545333,0,0.22342864396378528,0.05256009413116314,0.0,0.0,0.1
809410,120,2,1|2,4,0.75,0.25,none,0.025,-2.1933776899877326,0,0.7571340525012209,0.052819298798550685,0.125,0.3416666666666667,0.025,-8.707870817248804,0,0.22921963620975574,0.05687451154095524,0.0,0.0,0.025
809411,120,2,2|3,4,0.75,0.25,none,0.041666666666666664,-9.814643794264962,0,0.22613167526606148,0.05477435100025463,0.025,0.15,0.041666666666666664,-10.546835539917,0,0.2553273531936907,0.05073953982314683,0.0,0.0,0.041666666666666664
809412,120,2,2|3,4,0.75,0.25,bursty-moderate,0.225,-12.335674086211254,0,0.2597544861502856,0.050052640005776194,0.058333333333333334,0.225,0.2,-13.514561610048334,0,0.26276953824809046,0.050052640005776194,0.0,0.0,0.225
809413,90,2,2|3,5,1.0,0.0,none,0.05555555555555555,-9.800004337430597,0,0.1853563342990161,0.04412339878844734,0.044444444444444446,0.14444444444444443,0.05555555555555555,-9.756199598808376,0,0.1901087967378343,0.04412339878844734,0.0,0.0,0.05555555555555555
809414,90,2,3|1,5,1.0,0.0,bursty-moderate,0.2222222222222222,-10.962295050332955,0,0.12427870118150164,0.049516043618572814,0.03333333333333333,0.13333333333333333,0.18888888888888888,-11.778233636671278,0,0.12021315531379155,0.049516043618572814,0.0,0.0,0.2222222222222222
809415,60,2,1|1,5,1.0,0.0,bursty-moderate,0.21666666666666667,-5.102206750049397,0,0.2543994454438234,0.049752883654928304,0.03333333333333333,0.16666666666666666,0.18333333333333332,-5.374790871793281,0,0.2403729473365023,0.050656191451762755,0.0,0.0,0.21666666666666667
809416,120,2,2|3,5,1.0,0.0,bursty-moderate,0.225,-14.664173888893021,0,0.14668559334734813,0.05412374867399655,0.058333333333333334,0.23333333333333334,0.18333333333333332,-15.734727129832972,0,0.13649883084112907,0.052494558553365045,0.0,0.0,0.225
809417,120,2,2|1,5,1.0,0.0,bursty-moderate,0.20833333333333334,-9.577644614103173,0,0.23518081442448976,0.06360809250054,0.06666666666666667,0.225,0.16666666666666666,-11.069091507439985,0,0.2136414192845244,0.05975373248410998,0.0,0.0,0.20833333333333334
809418,60,2,1|2,5,1.0,0.0,none,0.05,-1.3489079310634216,0,0.635617731269321,0.04335453533551886,0.13333333333333333,0.38333333333333336,0.05,-4.952087218323288,0,0.2668875816010944,0.052859468522674286,0.0,0.0,0.05
809419,90,2,2|3,5,1.0,0.0,none,0.05555555555555555,-3.7038315543191658,0,0.42394601097811496,0.046706246045301436,0.022222222222222223,0.2,0.05555555555555555,-4.505812469109988,0,0.3718238639460485,0.0515398921589606,0.0,0.0,0.05555555555555555
809420,60,2,1|3,5,1.0,0.0,bursty-moderate,0.25,-4.853322559697388,0,0.19815855857050846,0.048750911076323455,0.06666666666666667,0.21666666666666667,0.23333333333333334,-4.679410405550445,0,0.19131126578029128,0.05355623026615486,0.0,0.0,0.25
